wiki_id,total_M_2,total_F_2,c_o_M_2,c_o_F_2,pure_M_2,pure_F_2,total_M_3,total_F_3,c_o_M_3,c_o_F_3,pure_M_3,pure_F_3,total_M_4,total_F_4,c_o_M_4,c_o_F_4,pure_M_4,pure_F_4,total_M_5,total_F_5,c_o_M_5,c_o_F_5,pure_M_5,pure_F_5,total_M_6,total_F_6,c_o_M_6,c_o_F_6,pure_M_6,pure_F_6,total_M_7,total_F_7,c_o_M_7,c_o_F_7,pure_M_7,pure_F_7,total_M_8,total_F_8,c_o_M_8,c_o_F_8,pure_M_8,pure_F_8,total_M_9,total_F_9,c_o_M_9,c_o_F_9,pure_M_9,pure_F_9,total_M_10,total_F_10,c_o_M_10,c_o_F_10,pure_M_10,pure_F_10,total_M_sent,total_F_sent,c_o_M_sent,c_o_F_sent,pure_M_sent,pure_F_sent
11372598,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
14166698,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
11407598,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
28150094,20,15,3,3,17,12,20,15,5,5,15,10,20,15,6,6,14,9,20,15,6,7,14,8,20,15,6,7,14,8,20,15,6,7,14,8,20,15,7,8,13,7,20,15,8,9,12,6,20,15,8,9,12,6,20,15,9,10,11,5
10274845,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0,11,0,0,0,11,0
7319913,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,5,0
1286174,15,17,6,6,9,11,15,17,7,7,8,10,15,17,7,7,8,10,15,17,7,7,8,10,15,17,11,10,4,7,15,17,11,10,4,7,15,17,11,10,4,7,15,17,11,10,4,7,15,17,11,10,4,7,15,17,12,13,3,4
1486573,69,29,1,1,68,28,69,29,4,4,65,25,69,29,8,6,61,23,69,29,11,8,58,21,69,29,14,9,55,20,69,29,16,10,53,19,69,29,18,11,51,18,69,29,20,12,49,17,69,29,22,15,47,14,69,29,34,21,35,8
4088706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5867940,30,8,3,2,27,6,30,8,3,2,27,6,30,8,4,2,26,6,30,8,4,2,26,6,30,8,4,2,26,6,30,8,5,2,25,6,30,8,5,2,25,6,30,8,5,2,25,6,30,8,5,2,25,6,30,8,6,4,24,4
17487908,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3
2571348,20,18,5,5,15,13,20,18,6,5,14,13,20,18,8,7,12,11,20,18,8,7,12,11,20,18,9,8,11,10,20,18,10,8,10,10,20,18,11,9,9,9,20,18,12,10,8,8,20,18,12,10,8,8,20,18,15,12,5,6
570743,48,6,3,2,45,4,48,6,4,2,44,4,48,6,5,3,43,3,48,6,5,3,43,3,48,6,6,4,42,2,48,6,6,4,42,2,48,6,7,5,41,1,48,6,7,5,41,1,48,6,7,5,41,1,48,6,12,5,36,1
24640712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16949662,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
13458759,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0
5830941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711106,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4,1,4,0,0,1,4
2850308,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
11046148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501824,19,0,0,0,19,0,19,0,0,0,19,0,19,0,0,0,19,0,19,0,0,0,19,0,19,0,0,0,19,0,19,0,0,0,19,0,19,0,0,0,19,0,19,0,0,0,19,0,19,0,0,0,19,0,19,0,0,0,19,0
143809,31,13,6,4,25,9,31,13,6,4,25,9,31,13,10,5,21,8,31,13,12,6,19,7,31,13,15,7,16,6,31,13,15,7,16,6,31,13,16,7,15,6,31,13,17,7,14,6,31,13,18,8,13,5,31,13,18,10,13,3
2271177,34,35,5,6,29,29,34,35,5,6,29,29,34,35,7,8,27,27,34,35,7,8,27,27,34,35,7,8,27,27,34,35,7,8,27,27,34,35,8,8,26,27,34,35,9,9,25,26,34,35,9,9,25,26,34,35,14,13,20,22
14946484,15,7,3,3,12,4,15,7,3,3,12,4,15,7,3,3,12,4,15,7,3,3,12,4,15,7,3,3,12,4,15,7,4,4,11,3,15,7,4,4,11,3,15,7,4,4,11,3,15,7,4,4,11,3,15,7,4,4,11,3
76515,83,1,1,1,82,0,83,1,2,1,81,0,83,1,3,1,80,0,83,1,4,1,79,0,83,1,4,1,79,0,83,1,4,1,79,0,83,1,4,1,79,0,83,1,4,1,79,0,83,1,4,1,79,0,83,1,4,1,79,0
1089233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31748550,3,1,0,0,3,1,3,1,0,0,3,1,3,1,0,0,3,1,3,1,0,0,3,1,3,1,1,1,2,0,3,1,1,1,2,0,3,1,1,1,2,0,3,1,1,1,2,0,3,1,1,1,2,0,3,1,1,1,2,0
5512355,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3
10002175,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2
33308146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021400,50,26,4,4,46,22,50,26,6,6,44,20,50,26,8,8,42,18,50,26,11,11,39,15,50,26,12,12,38,14,50,26,13,13,37,13,50,26,16,17,34,9,50,26,18,19,32,7,50,26,18,19,32,7,50,26,24,24,26,2
2803158,26,18,6,7,20,11,26,18,9,9,17,9,26,18,10,10,16,8,26,18,10,11,16,7,26,18,10,11,16,7,26,18,11,11,15,7,26,18,13,12,13,6,26,18,13,12,13,6,26,18,13,12,13,6,26,18,17,13,9,5
33931510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22967108,76,27,13,12,63,15,76,27,16,14,60,13,76,27,22,19,54,8,76,27,27,22,49,5,76,27,33,24,43,3,76,27,35,24,41,3,76,27,36,24,40,3,76,27,38,24,38,3,76,27,40,24,36,3,76,27,49,27,27,0
14418816,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
5735559,0,12,0,0,0,12,0,12,0,0,0,12,0,12,0,0,0,12,0,12,0,0,0,12,0,12,0,0,0,12,0,12,0,0,0,12,0,12,0,0,0,12,0,12,0,0,0,12,0,12,0,0,0,12,0,12,0,0,0,12
1348451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6752142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296721,25,0,0,0,25,0,25,0,0,0,25,0,25,0,0,0,25,0,25,0,0,0,25,0,25,0,0,0,25,0,25,0,0,0,25,0,25,0,0,0,25,0,25,0,0,0,25,0,25,0,0,0,25,0,25,0,0,0,25,0
2777580,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
408849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18060738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8638701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18317315,2,4,0,0,2,4,2,4,0,0,2,4,2,4,0,0,2,4,2,4,0,0,2,4,2,4,0,0,2,4,2,4,0,0,2,4,2,4,0,0,2,4,2,4,0,0,2,4,2,4,0,0,2,4,2,4,0,0,2,4
20326141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811955,51,5,1,1,50,4,51,5,1,1,50,4,51,5,1,1,50,4,51,5,1,1,50,4,51,5,1,1,50,4,51,5,1,1,50,4,51,5,2,2,49,3,51,5,2,2,49,3,51,5,4,3,47,2,51,5,6,3,45,2
10890538,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
21875985,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0
24873655,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1
5350147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18692364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037303,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
417479,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2
14229474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343408,28,22,3,3,25,19,28,22,5,3,23,19,28,22,6,4,22,18,28,22,8,6,20,16,28,22,11,10,17,12,28,22,11,12,17,10,28,22,11,12,17,10,28,22,11,12,17,10,28,22,11,12,17,10,28,22,13,14,15,8
14503961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676692,54,5,0,0,54,5,54,5,0,0,54,5,54,5,2,2,52,3,54,5,3,3,51,2,54,5,4,4,50,1,54,5,4,4,50,1,54,5,5,4,49,1,54,5,5,4,49,1,54,5,6,4,48,1,54,5,7,4,47,1
6768398,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,1,1,0,1,1,2,1,1,0,1,1,2,1,1,0,1,1,2,1,1,0,1,1,2,1,1,0,1,1,2,1,1,0,1
432236,3,5,0,0,3,5,3,5,0,0,3,5,3,5,0,0,3,5,3,5,0,0,3,5,3,5,0,0,3,5,3,5,0,0,3,5,3,5,0,0,3,5,3,5,0,0,3,5,3,5,0,0,3,5,3,5,0,0,3,5
28194449,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2,3,3,1,1,2,2
11665713,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1553602,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
32194593,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0,13,0,0,0,13,0
12000,28,6,0,0,28,6,28,6,0,0,28,6,28,6,0,0,28,6,28,6,0,0,28,6,28,6,0,0,28,6,28,6,0,0,28,6,28,6,0,0,28,6,28,6,0,0,28,6,28,6,0,0,28,6,28,6,1,1,27,5
18931926,16,2,0,0,16,2,16,2,0,0,16,2,16,2,0,0,16,2,16,2,0,0,16,2,16,2,0,0,16,2,16,2,0,0,16,2,16,2,0,0,16,2,16,2,0,0,16,2,16,2,0,0,16,2,16,2,1,1,15,1
19931038,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0
65834,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0,39,0,0,0,39,0
2436901,12,5,1,1,11,4,12,5,2,2,10,3,12,5,4,3,8,2,12,5,6,5,6,0,12,5,6,5,6,0,12,5,6,5,6,0,12,5,6,5,6,0,12,5,6,5,6,0,12,5,6,5,6,0,12,5,7,5,5,0
18206094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19963092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25924200,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
3763760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498181,58,16,2,2,56,14,58,16,3,3,55,13,58,16,5,5,53,11,58,16,6,6,52,10,58,16,7,7,51,9,58,16,9,9,49,7,58,16,10,9,48,7,58,16,10,9,48,7,58,16,12,10,46,6,58,16,18,14,40,2
4596922,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1188061,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0
7766704,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2,1,2,0,0,1,2
25011242,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3
3365103,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0
20554814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511253,45,2,1,1,44,1,45,2,2,2,43,0,45,2,4,2,41,0,45,2,5,2,40,0,45,2,6,2,39,0,45,2,7,2,38,0,45,2,8,2,37,0,45,2,9,2,36,0,45,2,10,2,35,0,45,2,12,2,33,0
5933142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494502,24,7,3,3,21,4,24,7,4,3,20,4,24,7,4,3,20,4,24,7,4,3,20,4,24,7,4,3,20,4,24,7,5,3,19,4,24,7,5,3,19,4,24,7,5,3,19,4,24,7,5,3,19,4,24,7,10,4,14,3
24938584,73,0,0,0,73,0,73,0,0,0,73,0,73,0,0,0,73,0,73,0,0,0,73,0,73,0,0,0,73,0,73,0,0,0,73,0,73,0,0,0,73,0,73,0,0,0,73,0,73,0,0,0,73,0,73,0,0,0,73,0
23760243,5,18,2,2,3,16,5,18,2,2,3,16,5,18,2,2,3,16,5,18,2,2,3,16,5,18,2,2,3,16,5,18,2,3,3,15,5,18,2,3,3,15,5,18,2,3,3,15,5,18,2,3,3,15,5,18,2,3,3,15
8422674,5,10,0,0,5,10,5,10,0,0,5,10,5,10,0,0,5,10,5,10,0,0,5,10,5,10,1,1,4,9,5,10,1,1,4,9,5,10,1,1,4,9,5,10,1,1,4,9,5,10,1,1,4,9,5,10,1,1,4,9
1591973,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41,0,41,0,0,0,41
26085852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18480168,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27
17391299,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
17089501,18,22,0,0,18,22,18,22,2,2,16,20,18,22,2,2,16,20,18,22,2,2,16,20,18,22,4,4,14,18,18,22,4,4,14,18,18,22,5,5,13,17,18,22,5,5,13,17,18,22,7,7,11,15,18,22,8,9,10,13
32529107,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0
29645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194915,21,19,3,3,18,16,21,19,4,4,17,15,21,19,8,8,13,11,21,19,9,8,12,11,21,19,10,9,11,10,21,19,13,10,8,9,21,19,15,10,6,9,21,19,16,11,5,8,21,19,16,11,5,8,21,19,19,14,2,5
15085856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332364,11,18,1,1,10,17,11,18,1,1,10,17,11,18,2,2,9,16,11,18,3,3,8,15,11,18,4,4,7,14,11,18,4,4,7,14,11,18,4,4,7,14,11,18,5,5,6,13,11,18,5,5,6,13,11,18,5,5,6,13
11601053,103,37,6,6,97,31,103,37,10,10,93,27,103,37,13,13,90,24,103,37,15,15,88,22,103,37,17,17,86,20,103,37,18,18,85,19,103,37,19,19,84,18,103,37,20,20,83,17,103,37,20,20,83,17,103,37,28,25,75,12
23310072,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6
24283702,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4
451109,8,9,2,2,6,7,8,9,3,3,5,6,8,9,3,3,5,6,8,9,3,3,5,6,8,9,4,4,4,5,8,9,4,4,4,5,8,9,4,4,4,5,8,9,4,4,4,5,8,9,4,4,4,5,8,9,5,6,3,3
30746015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379935,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1009560,13,42,1,1,12,41,13,42,3,3,10,39,13,42,3,3,10,39,13,42,5,6,8,36,13,42,5,6,8,36,13,42,5,6,8,36,13,42,6,7,7,35,13,42,7,8,6,34,13,42,8,8,5,34,13,42,9,10,4,32
20546667,20,6,0,0,20,6,20,6,0,0,20,6,20,6,1,1,19,5,20,6,2,2,18,4,20,6,2,2,18,4,20,6,3,3,17,3,20,6,3,3,17,3,20,6,3,3,17,3,20,6,3,3,17,3,20,6,4,3,16,3
30673459,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0,8,0,0,0,8,0
5734570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30408196,27,9,3,3,24,6,27,9,5,4,22,5,27,9,8,7,19,2,27,9,9,7,18,2,27,9,11,8,16,1,27,9,11,8,16,1,27,9,12,9,15,0,27,9,12,9,15,0,27,9,12,9,15,0,27,9,18,9,9,0
8134379,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2
